site_id,date,actual_output,target_output,backlog,loss_rain,loss_downtime,loss_backlog,loss_blast,loss_total
balaghat,2026-07-17,1002.0,1056.0,1.55015,0.08316,0.01875,0.031,0.0,0.13292
balaghat,2026-07-18,829.3,1056.0,1.36877,0.14722,0.02383,0.02738,0.0,0.19843
balaghat,2026-07-19,829.6,1056.0,1.37816,0.10246,0.06931,0.02756,0.0,0.19933
balaghat,2026-07-20,884.0,1056.0,1.38585,0.0709,0.07367,0.02772,0.0,0.17229
balaghat,2026-07-21,748.0,1056.0,1.34085,0.14424,0.1,0.02682,0.0,0.27106
balaghat,2026-07-22,560.8,1056.0,1.43141,0.3406,0.08725,0.02863,0.0,0.45648
balaghat,2026-07-23,737.4,1056.0,1.68567,0.18092,0.067,0.03371,0.0,0.28163
balaghat,2026-07-24,838.9,1056.0,1.73452,0.08046,0.09177,0.03469,0.0,0.20692
balaghat,2026-07-25,917.1,1056.0,1.67995,0.0,0.04257,0.0336,0.0,0.07617
balaghat,2026-07-26,973.2,1056.0,1.55953,0.007,0.02161,0.03119,0.0,0.0598
balaghat,2026-07-27,964.9,1056.0,1.40405,0.0035,0.02266,0.02808,0.0,0.05424
balaghat,2026-07-28,808.0,1056.0,1.27973,0.2,0.0,0.02559,0.0,0.22559
balaghat,2026-07-29,584.0,1056.0,1.3226,0.36824,0.0,0.02645,0.06,0.45469
balaghat,2026-07-30,639.3,1056.0,1.5712,0.24452,0.00705,0.03142,0.12,0.403
balaghat,2026-07-31,773.5,1056.0,1.73016,0.1152,0.0,0.0346,0.12,0.2698
balaghat,2026-08-01,844.8,1056.0,1.73815,0.0,0.05832,0.03476,0.12,0.21308
balaghat,2026-08-02,803.4,1056.0,1.67738,0.0,0.07884,0.03355,0.12,0.23239
balaghat,2026-08-03,851.4,1056.0,1.66497,0.0,0.09864,0.0333,0.06,0.19194
balaghat,2026-08-04,887.4,1056.0,1.60902,0.04092,0.067,0.03218,0.0,0.1401
balaghat,2026-08-05,850.8,1056.0,1.52731,0.09106,0.07636,0.03055,0.0,0.19797
balaghat,2026-08-06,862.2,1056.0,1.49252,0.0641,0.08121,0.02985,0.0,0.17516
balaghat,2026-08-07,929.4,1056.0,1.45213,0.04148,0.00302,0.02904,0.0,0.07354
balaghat,2026-08-08,993.3,1056.0,1.3542,0.03294,0.0,0.02708,0.0,0.06002
balaghat,2026-08-09,936.8,1056.0,1.21041,0.1447,0.0,0.02421,0.0,0.16891
balaghat,2026-08-10,715.3,1056.0,1.14171,0.2421,0.02429,0.02283,0.0,0.28922
balaghat,2026-08-11,945.7,1056.0,1.29308,0.0473,0.033,0.02586,0.0,0.10616
balaghat,2026-08-12,951.4,1056.0,1.20353,0.0,0.02382,0.02407,0.0,0.04789
balaghat,2026-08-13,947.3,1056.0,1.12203,0.0,0.12054,0.02244,0.0,0.14298
balaghat,2026-08-14,904.0,1056.0,1.05663,0.07832,0.08996,0.02113,0.0,0.18941
balaghat,2026-08-15,831.2,1056.0,1.04208,0.1334,0.08326,0.02084,0.0,0.2375
balaghat,2026-08-16,862.9,1056.0,1.09863,0.11276,0.083,0.02197,0.0,0.21773
balaghat,2026-08-17,753.7,1056.0,1.11672,0.19482,0.00524,0.02233,0.06,0.2824
balaghat,2026-08-18,762.6,1056.0,1.23548,0.1234,0.05433,0.02471,0.06,0.26244
balaghat,2026-08-19,774.2,1056.0,1.32797,0.08212,0.067,0.02656,0.06,0.23568
balaghat,2026-08-20,802.9,1056.0,1.39565,0.1369,0.01353,0.02791,0.06,0.23834
balaghat,2026-08-21,842.8,1056.0,1.42601,0.12578,0.00847,0.02852,0.06,0.22277
balaghat,2026-08-22,842.0,1056.0,1.414,0.1707,0.01407,0.02828,0.0,0.21305
balaghat,2026-08-23,728.6,1056.0,1.40457,0.26994,0.00706,0.02809,0.0,0.30509
balaghat,2026-08-24,799.0,1056.0,1.50389,0.21674,0.033,0.03008,0.0,0.27982
balaghat,2026-08-25,716.7,1056.0,1.52168,0.24868,0.01493,0.03043,0.0,0.29404
balaghat,2026-08-26,887.9,1056.0,1.61473,0.1053,0.0,0.03229,0.0,0.13759
balaghat,2026-08-27,905.8,1056.0,1.53171,0.062,0.07304,0.03063,0.0,0.16567
balaghat,2026-08-28,861.2,1056.0,1.4442,0.02306,0.083,0.02888,0.0,0.13494
balaghat,2026-08-29,813.0,1056.0,1.41205,0.0114,0.1595,0.02824,0.0,0.19914
balaghat,2026-08-30,870.0,1056.0,1.43035,0.07154,0.07253,0.02861,0.0,0.17268
balaghat,2026-08-31,947.4,1056.0,1.3919,0.09094,0.0,0.02784,0.0,0.11878
balaghat,2026-09-01,1011.4,1056.0,1.28599,0.03368,0.0,0.02572,0.0,0.0594
balaghat,2026-09-02,1030.8,1056.0,1.13535,0.02708,0.0076,0.02271,0.0,0.05739
balaghat,2026-09-03,691.7,1056.0,0.98888,0.29236,0.04304,0.01978,0.0,0.35518
balaghat,2026-09-04,673.9,1056.0,1.18553,0.26936,0.05,0.02371,0.0,0.34307
balaghat,2026-09-05,854.3,1056.0,1.36951,0.12936,0.02427,0.02739,0.0,0.18102
balaghat,2026-09-06,1003.1,1056.0,1.3551,0.00954,0.0,0.0271,0.0,0.03664
balaghat,2026-09-07,1039.2,1056.0,1.20195,0.01516,0.0,0.02404,0.0,0.0392
balaghat,2026-09-08,1035.7,1056.0,1.03756,0.01454,0.00398,0.02075,0.0,0.03927
balaghat,2026-09-09,996.2,1056.0,0.9011,0.01366,0.01204,0.01802,0.0,0.04372
balaghat,2026-09-10,967.2,1056.0,0.82257,0.019,0.0,0.01645,0.0,0.03545
balaghat,2026-09-11,1008.3,1056.0,0.78331,0.03454,0.0,0.01567,0.0,0.05021
balaghat,2026-09-12,923.4,1056.0,0.71095,0.06984,0.0,0.01422,0.0,0.08406
balaghat,2026-09-13,929.2,1056.0,0.72992,0.076,0.0,0.0146,0.0,0.0906
balaghat,2026-09-14,986.3,1056.0,0.74054,0.04324,0.01203,0.01481,0.0,0.07008
balaghat,2026-09-15,1012.8,1056.0,0.69547,0.01012,0.02372,0.01391,0.0,0.04775
balaghat,2026-09-16,1003.8,1056.0,0.63206,0.00188,0.01236,0.01264,0.0,0.02688
balaghat,2026-09-17,1017.6,1056.0,0.58664,0.02462,0.0,0.01173,0.0,0.03635
balaghat,2026-09-18,1024.0,1056.0,0.53498,0.02546,0.00352,0.0107,0.0,0.03967
balaghat,2026-09-19,1079.1,1056.0,0.48507,0.01894,0.0,0.0097,0.0,0.02864
balaghat,2026-09-20,1020.1,1056.0,0.39041,0.0468,0.0,0.00781,0.0,0.05461
balaghat,2026-09-21,976.6,1056.0,0.36588,0.04648,0.0,0.00732,0.0,0.0538
balaghat,2026-09-22,976.3,1056.0,0.38617,0.05442,0.0,0.00772,0.0,0.06214
nagpur,2025-01-01,948.4,907.9,0.0,0.0,0.01265,0.0,0.0,0.01265
nagpur,2025-01-02,852.8,907.9,0.0,0.0,0.067,0.0,0.0,0.067
nagpur,2025-01-03,864.5,907.9,0.06069,0.00976,0.0368,0.00121,0.0,0.04778
nagpur,2025-01-04,920.5,907.9,0.09937,0.00488,0.0,0.00199,0.0,0.00687
nagpur,2025-01-05,884.2,907.9,0.07056,0.0,0.0,0.00141,0.0,0.00141
nagpur,2025-01-06,911.5,907.9,0.08608,0.0,0.0,0.00172,0.0,0.00172
nagpur,2025-01-07,854.2,907.9,0.06913,0.0,0.04381,0.00138,0.0,0.04519
nagpur,2025-01-08,886.8,929.6,0.11789,0.0,0.0,0.00236,0.0,0.00236
nagpur,2025-01-09,912.4,929.6,0.14621,0.01968,0.04319,0.00292,0.0,0.06579
nagpur,2025-01-10,864.9,929.6,0.14271,0.00984,0.04756,0.00285,0.0,0.06026
nagpur,2025-01-11,907.2,929.6,0.19091,0.0,0.0,0.00382,0.0,0.00382
nagpur,2025-01-12,904.6,929.6,0.18635,0.01176,0.0,0.00373,0.0,0.01549
nagpur,2025-01-13,876.6,929.6,0.18523,0.00588,0.01908,0.0037,0.0,0.02866
nagpur,2025-01-14,917.1,929.6,0.21446,0.0,0.0,0.00429,0.0,0.00429
nagpur,2025-01-15,840.5,928.7,0.19568,0.0,0.00949,0.00391,0.0,0.01341
nagpur,2025-01-16,906.6,928.7,0.26127,0.0,0.02657,0.00523,0.0,0.0318
nagpur,2025-01-17,877.8,928.7,0.24581,0.0,0.0,0.00492,0.0,0.00492
nagpur,2025-01-18,850.4,928.7,0.26368,0.0,0.02181,0.00527,0.0,0.02708
nagpur,2025-01-19,893.6,928.7,0.30834,0.0032,0.06347,0.00617,0.0,0.07284
nagpur,2025-01-20,939.3,928.7,0.2998,0.0016,0.0,0.006,0.0,0.0076
nagpur,2025-01-21,881.1,928.7,0.24337,0.0,0.00739,0.00487,0.0,0.01225
nagpur,2025-01-22,904.1,925.3,0.25811,0.0,0.05,0.00516,0.0,0.05516
nagpur,2025-01-23,910.3,925.3,0.24228,0.0,0.02451,0.00485,0.0,0.02935
nagpur,2025-01-24,917.7,925.3,0.22209,0.0,0.00015,0.00444,0.0,0.0046
nagpur,2025-01-25,917.8,925.3,0.1969,0.0,0.0,0.00394,0.0,0.00394
nagpur,2025-01-26,894.8,925.3,0.17543,0.0,0.0,0.00351,0.0,0.00351
nagpur,2025-01-27,877.4,925.3,0.18206,0.0,0.03533,0.00364,0.0,0.03897
nagpur,2025-01-28,980.7,925.3,0.20647,0.0,0.00273,0.00413,0.0,0.00686
nagpur,2025-01-29,915.2,963.5,0.11557,0.00604,0.03839,0.00231,0.0,0.04675
nagpur,2025-01-30,935.7,963.5,0.14834,0.00302,0.00117,0.00297,0.0,0.00716
nagpur,2025-01-31,937.9,963.5,0.15487,0.0,0.03817,0.0031,0.0,0.04126
nagpur,2025-02-01,963.9,963.5,0.15816,0.0,0.00365,0.00316,0.0,0.00681
nagpur,2025-02-02,925.9,963.5,0.13403,0.0,0.00574,0.00268,0.0,0.00842
nagpur,2025-02-03,907.7,963.5,0.15295,0.0,0.04386,0.00306,0.0,0.04692
nagpur,2025-02-04,925.6,963.5,0.1879,0.0,0.001,0.00376,0.0,0.00476
nagpur,2025-02-05,998.0,963.9,0.19904,0.0,0.01401,0.00398,0.0,0.01799
nagpur,2025-02-06,940.1,963.9,0.13381,0.0,0.03718,0.00268,0.0,0.03986
nagpur,2025-02-07,877.9,963.9,0.13843,0.0,0.05806,0.00277,0.0,0.06083
nagpur,2025-02-08,949.6,963.9,0.20695,0.01068,0.0,0.00414,0.0,0.01482
nagpur,2025-02-09,981.1,963.9,0.19075,0.02206,0.0,0.00382,0.0,0.02588
nagpur,2025-02-10,942.9,963.9,0.14433,0.00836,0.01909,0.00289,0.0,0.03034
nagpur,2025-02-11,897.8,963.9,0.14449,0.0,0.06628,0.00289,0.0,0.06917
nagpur,2025-02-12,835.6,909.9,0.19145,0.0,0.08627,0.00383,0.0,0.09009
nagpur,2025-02-13,877.1,909.9,0.24432,0.0,0.0,0.00489,0.0,0.00489
nagpur,2025-02-14,919.5,909.9,0.24368,0.0,0.0,0.00487,0.0,0.00487
nagpur,2025-02-15,872.4,909.9,0.19655,0.0,0.0,0.00393,0.0,0.00393
nagpur,2025-02-16,887.6,909.9,0.20824,0.0,0.03116,0.00416,0.0,0.03532
nagpur,2025-02-17,816.5,909.9,0.20145,0.0,0.13555,0.00403,0.0,0.13958
nagpur,2025-02-18,698.8,909.9,0.27391,0.0,0.22327,0.00548,0.0,0.22875
nagpur,2025-02-19,924.3,983.7,0.46484,0.0,0.06748,0.0093,0.0,0.07678
nagpur,2025-02-20,913.0,983.7,0.45552,0.0,0.04435,0.00911,0.0,0.05346
nagpur,2025-02-21,986.0,983.7,0.45907,0.0,0.0,0.00918,0.0,0.00918
nagpur,2025-02-22,940.4,983.7,0.38784,0.0,0.00669,0.00776,0.0,0.01445
nagpur,2025-02-23,846.3,983.7,0.37369,0.0,0.06189,0.00747,0.0,0.06937
nagpur,2025-02-24,912.7,983.7,0.45729,0.0,0.067,0.00915,0.0,0.07615
nagpur,2025-02-25,910.5,983.7,0.46087,0.0,0.08225,0.00922,0.0,0.09146
nagpur,2025-02-26,831.5,974.2,0.46612,0.0,0.12831,0.00932,0.0,0.13763
nagpur,2025-02-27,844.9,974.2,0.54267,0.003,0.1,0.01085,0.0,0.11385
nagpur,2025-02-28,907.0,974.2,0.59397,0.0045,0.04927,0.01188,0.0,0.06565
nagpur,2025-03-01,939.4,974.2,0.57389,0.0045,0.033,0.01148,0.0,0.04898
nagpur,2025-03-02,942.9,974.2,0.52358,0.00986,0.05334,0.01047,0.0,0.07367
nagpur,2025-03-03,891.9,974.2,0.47724,0.00418,0.0952,0.00954,0.0,0.10893
nagpur,2025-03-04,941.3,974.2,0.49014,0.0,0.04211,0.0098,0.0,0.05192
nagpur,2025-03-05,905.8,961.1,0.45047,0.0,0.02488,0.00901,0.0,0.03389
nagpur,2025-03-06,886.7,961.1,0.44043,0.00116,0.05,0.00881,0.0,0.05997
nagpur,2025-03-07,835.7,961.1,0.4518,0.00058,0.05,0.00904,0.0,0.05962
nagpur,2025-03-08,906.7,961.1,0.51448,0.0,0.04147,0.01029,0.0,0.05176
nagpur,2025-03-09,957.4,961.1,0.49388,0.0,0.0,0.00988,0.0,0.00988
nagpur,2025-03-10,1002.6,961.1,0.42361,0.0,0.0,0.00847,0.0,0.00847
nagpur,2025-03-11,828.4,961.1,0.31691,0.0,0.04791,0.00634,0.0,0.05424
nagpur,2025-03-12,908.5,970.4,0.40749,0.0,0.0455,0.00815,0.0,0.05365
nagpur,2025-03-13,921.1,970.4,0.41013,0.0,0.0,0.0082,0.0,0.0082
nagpur,2025-03-14,929.3,970.4,0.39939,0.0,0.03025,0.00799,0.0,0.03824
nagpur,2025-03-15,934.0,970.4,0.3818,0.0078,0.0,0.00764,0.0,0.01544
nagpur,2025-03-16,1025.0,970.4,0.362,0.0039,0.0,0.00724,0.0,0.01114
nagpur,2025-03-17,988.0,970.4,0.25142,0.0,0.01631,0.00503,0.0,0.02134
nagpur,2025-03-18,972.1,970.4,0.1956,0.0,0.0,0.00391,0.0,0.00391
nagpur,2025-03-19,938.1,973.1,0.16448,0.0,0.03584,0.00329,0.0,0.03913
nagpur,2025-03-20,861.4,973.1,0.1758,0.0,0.04459,0.00352,0.0,0.04811
nagpur,2025-03-21,968.4,973.1,0.26423,0.0,0.0,0.00528,0.0,0.00528
nagpur,2025-03-22,934.9,973.1,0.22946,0.0,0.02218,0.00459,0.0,0.02677
nagpur,2025-03-23,988.8,973.1,0.23434,0.0,0.0,0.00469,0.0,0.00469
nagpur,2025-03-24,911.6,973.1,0.18301,0.00456,0.03366,0.00366,0.0,0.04188
nagpur,2025-03-25,871.4,973.1,0.21871,0.00228,0.067,0.00437,0.0,0.07365
nagpur,2025-03-26,974.7,995.2,0.29042,0.01388,0.03287,0.00581,0.0,0.05256
nagpur,2025-03-27,962.8,995.2,0.26743,0.00694,0.0,0.00535,0.0,0.01229
nagpur,2025-03-28,978.5,995.2,0.25989,0.0,0.01783,0.0052,0.0,0.02303
nagpur,2025-03-29,886.7,995.2,0.23765,0.0,0.05977,0.00475,0.06,0.12452
nagpur,2025-03-30,948.8,995.2,0.31101,0.0,0.033,0.00622,0.06,0.09922
nagpur,2025-03-31,835.6,995.2,0.31095,0.0,0.09517,0.00622,0.06,0.16139
nagpur,2025-04-01,794.7,995.2,0.42469,0.0,0.13958,0.00849,0.06,0.20807
nagpur,2025-04-02,773.7,997.4,0.56242,0.0,0.17412,0.01125,0.06,0.24537
nagpur,2025-04-03,915.8,997.4,0.70231,0.0,0.1,0.01405,0.0,0.11405
nagpur,2025-04-04,944.2,997.4,0.67877,0.0,0.01295,0.01358,0.0,0.02652
nagpur,2025-04-05,981.0,997.4,0.63026,0.0,0.00834,0.01261,0.0,0.02094
nagpur,2025-04-06,944.0,997.4,0.55216,0.0,0.08109,0.01104,0.0,0.09213
nagpur,2025-04-07,943.1,997.4,0.52281,0.0,0.0,0.01046,0.0,0.01046
nagpur,2025-04-08,1005.3,997.4,0.49877,0.0,0.0,0.00998,0.0,0.00998
nagpur,2025-04-09,875.1,1008.0,0.41595,0.0,0.02587,0.00832,0.0,0.03419
nagpur,2025-04-10,875.5,1008.0,0.48546,0.00312,0.117,0.00971,0.0,0.12983
nagpur,2025-04-11,868.1,1008.0,0.54405,0.00156,0.11238,0.01088,0.0,0.12482
nagpur,2025-04-12,988.6,1008.0,0.60122,0.0,0.02244,0.01202,0.0,0.03447
nagpur,2025-04-13,997.5,1008.0,0.53032,0.0,0.00736,0.01061,0.0,0.01797
nagpur,2025-04-14,916.0,1008.0,0.4612,0.0,0.07984,0.00922,0.0,0.08907
nagpur,2025-04-15,935.1,1008.0,0.48332,0.01836,0.06948,0.00967,0.0,0.0975
nagpur,2025-04-16,892.1,993.8,0.48312,0.00918,0.067,0.00966,0.0,0.08584
nagpur,2025-04-17,889.6,993.8,0.51297,0.0,0.06503,0.01026,0.0,0.07529
nagpur,2025-04-18,839.2,993.8,0.54086,0.0,0.1,0.01082,0.0,0.11082
nagpur,2025-04-19,828.6,993.8,0.61534,0.0,0.15647,0.01231,0.0,0.16877
nagpur,2025-04-20,903.3,993.8,0.6893,0.0,0.133,0.01379,0.0,0.14679
nagpur,2025-04-21,871.2,993.8,0.67702,0.0176,0.1094,0.01354,0.0,0.14054
nagpur,2025-04-22,914.9,993.8,0.69885,0.0088,0.06112,0.01398,0.0,0.08389
nagpur,2025-04-23,851.8,930.6,0.67341,0.0,0.01116,0.01347,0.0,0.02463
nagpur,2025-04-24,892.9,930.6,0.65708,0.0,0.05708,0.01314,0.0,0.07022
nagpur,2025-04-25,886.7,930.6,0.59901,0.0,0.07461,0.01198,0.0,0.08659
nagpur,2025-04-26,883.3,930.6,0.5563,0.0,0.02321,0.01113,0.0,0.03433
nagpur,2025-04-27,835.4,930.6,0.52369,0.0,0.0,0.01047,0.06,0.07047
nagpur,2025-04-28,742.9,930.6,0.54738,0.0,0.03203,0.01095,0.12,0.16298
nagpur,2025-04-29,768.0,930.6,0.66697,0.0,0.0,0.01334,0.12,0.13334
nagpur,2025-04-30,820.4,940.4,0.74161,0.0,0.0,0.01483,0.12,0.13483
nagpur,2025-05-01,836.1,940.4,0.75799,0.0,0.0,0.01516,0.12,0.13516
nagpur,2025-05-02,859.3,940.4,0.75522,0.0,0.02033,0.0151,0.06,0.09543
nagpur,2025-05-03,856.2,940.4,0.72822,0.0,0.116,0.01456,0.0,0.13056
nagpur,2025-05-04,817.2,940.4,0.70857,0.0,0.116,0.01417,0.0,0.13017
nagpur,2025-05-05,849.7,940.4,0.73331,0.0,0.07233,0.01467,0.0,0.087
nagpur,2025-05-06,894.3,940.4,0.71976,0.0,0.02454,0.0144,0.0,0.03894
nagpur,2025-05-07,897.0,911.9,0.6608,0.0,0.0,0.01322,0.0,0.01322
nagpur,2025-05-08,902.6,911.9,0.57798,0.0,0.0,0.01156,0.06,0.07156
nagpur,2025-05-09,862.1,911.9,0.50148,0.00132,0.0,0.01003,0.06,0.07135
nagpur,2025-05-10,868.0,911.9,0.48089,0.00066,0.0,0.00962,0.06,0.07028
nagpur,2025-05-11,883.0,911.9,0.4569,0.00576,0.0,0.00914,0.06,0.0749
nagpur,2025-05-12,827.1,911.9,0.41997,0.00288,0.0,0.0084,0.06,0.07128
nagpur,2025-05-13,966.5,911.9,0.4499,0.0,0.0,0.009,0.0,0.009
nagpur,2025-05-14,828.2,869.1,0.32256,0.0,0.01241,0.00645,0.0,0.01886
nagpur,2025-05-15,883.7,869.1,0.32119,0.0,0.0,0.00642,0.0,0.00642
nagpur,2025-05-16,884.0,869.1,0.25624,0.0,0.0212,0.00512,0.0,0.02632
nagpur,2025-05-17,827.6,869.1,0.20064,0.00312,0.04654,0.00401,0.0,0.05367
nagpur,2025-05-18,842.5,869.1,0.21827,0.0076,0.03514,0.00437,0.0,0.04711
nagpur,2025-05-19,795.3,869.1,0.21614,0.00694,0.06286,0.00432,0.0,0.07413
nagpur,2025-05-20,815.5,869.1,0.26866,0.0024,0.04051,0.00537,0.0,0.04829
nagpur,2025-05-21,827.2,872.9,0.29002,0.00286,0.05,0.0058,0.0,0.05866
nagpur,2025-05-22,760.7,872.9,0.29886,0.042,0.0727,0.00598,0.0,0.12067
nagpur,2025-05-23,755.9,872.9,0.38253,0.02034,0.10371,0.00765,0.0,0.1317
nagpur,2025-05-24,804.1,872.9,0.45922,0.0,0.07774,0.00918,0.0,0.08693
nagpur,2025-05-25,739.3,872.9,0.46921,0.0,0.1,0.00938,0.06,0.16938
nagpur,2025-05-26,656.8,872.9,0.55187,0.02032,0.1,0.01104,0.12,0.25136
nagpur,2025-05-27,627.1,872.9,0.71668,0.03276,0.02932,0.01433,0.18,0.25641
nagpur,2025-05-28,578.4,876.0,0.89075,0.0639,0.01562,0.01781,0.24,0.33734
nagpur,2025-05-29,565.2,876.0,1.09686,0.0655,0.01362,0.02194,0.24,0.34106
nagpur,2025-05-30,669.7,876.0,1.28716,0.03652,0.0,0.02574,0.18,0.24226
nagpur,2025-05-31,702.0,876.0,1.3296,0.00846,0.0,0.02659,0.18,0.21505
nagpur,2025-06-01,679.2,876.0,1.32885,0.0,0.02929,0.02658,0.18,0.23587
nagpur,2025-06-02,674.3,876.0,1.35416,0.0,0.08692,0.02708,0.12,0.234
nagpur,2025-06-03,747.8,876.0,1.38126,0.0,0.00958,0.02763,0.12,0.1572
nagpur,2025-06-04,724.0,888.8,1.32041,0.0,0.02296,0.02641,0.12,0.16937
nagpur,2025-06-05,849.5,888.8,1.30772,0.0,0.00177,0.02615,0.06,0.08792
nagpur,2025-06-06,852.3,888.8,1.15572,0.0,0.05,0.02311,0.0,0.07311
nagpur,2025-06-07,806.3,888.8,1.02337,0.0,0.0519,0.02047,0.0,0.07237
nagpur,2025-06-08,838.7,888.8,0.96264,0.0,0.033,0.01925,0.0,0.05225
nagpur,2025-06-09,849.7,888.8,0.8746,0.0,0.0393,0.01749,0.0,0.05679
nagpur,2025-06-10,845.3,888.8,0.78742,0.04532,0.0,0.01575,0.0,0.06107
nagpur,2025-06-11,792.4,917.1,0.7182,0.12194,0.0,0.01436,0.0,0.1363
nagpur,2025-06-12,828.9,917.1,0.74639,0.0498,0.0,0.01493,0.0,0.06473
nagpur,2025-06-13,927.7,917.1,0.73054,0.00436,0.0,0.01461,0.0,0.01897
nagpur,2025-06-14,863.2,917.1,0.6094,0.00214,0.0581,0.01219,0.0,0.07242
nagpur,2025-06-15,772.1,917.1,0.57671,0.06332,0.07584,0.01153,0.0,0.15069
nagpur,2025-06-16,844.7,917.1,0.64825,0.05154,0.00389,0.01297,0.0,0.06839
nagpur,2025-06-17,865.8,917.1,0.62992,0.00994,0.00417,0.0126,0.0,0.0267
nagpur,2025-06-18,800.2,911.7,0.5913,0.03284,0.033,0.01183,0.0,0.07767
nagpur,2025-06-19,806.4,911.7,0.62495,0.01642,0.08878,0.0125,0.0,0.1177
nagpur,2025-06-20,863.0,911.7,0.64675,0.0,0.083,0.01293,0.0,0.09593
nagpur,2025-06-21,839.7,911.7,0.60323,0.0,0.09292,0.01206,0.0,0.10499
nagpur,2025-06-22,806.1,911.7,0.59175,0.00356,0.10655,0.01183,0.0,0.12195
nagpur,2025-06-23,899.1,911.7,0.61887,0.00178,0.02751,0.01238,0.0,0.04167
nagpur,2025-06-24,839.5,911.7,0.53988,0.00104,0.0677,0.0108,0.0,0.07953
nagpur,2025-06-25,705.8,867.8,0.53813,0.00496,0.13365,0.01076,0.0,0.14937
nagpur,2025-06-26,703.4,867.8,0.6441,0.10994,0.01505,0.01288,0.0,0.13787
nagpur,2025-06-27,789.5,867.8,0.737,0.05386,0.05,0.01474,0.0,0.1186
nagpur,2025-06-28,631.4,867.8,0.71665,0.21412,0.01986,0.01433,0.0,0.24831
nagpur,2025-06-29,745.7,867.8,0.88163,0.13622,0.00693,0.01763,0.0,0.16078
nagpur,2025-06-30,760.2,867.8,0.89011,0.03458,0.06904,0.0178,0.0,0.12142
nagpur,2025-07-01,848.5,867.8,0.88055,0.0,0.0177,0.01761,0.0,0.03531
nagpur,2025-07-02,835.0,888.5,0.77076,0.04304,0.0,0.01542,0.0,0.05846
nagpur,2025-07-03,835.5,888.5,0.71534,0.04944,0.03892,0.01431,0.0,0.10267
nagpur,2025-07-04,697.0,888.5,0.66766,0.07144,0.13457,0.01335,0.0,0.21937
nagpur,2025-07-05,710.3,888.5,0.78304,0.06446,0.1137,0.01566,0.0,0.19382
nagpur,2025-07-06,739.2,888.5,0.8661,0.08386,0.08855,0.01732,0.0,0.18973
nagpur,2025-07-07,703.2,888.5,0.90421,0.1496,0.067,0.01808,0.0,0.23468
nagpur,2025-07-08,494.2,888.5,0.97706,0.32366,0.10587,0.01954,0.0,0.44907
nagpur,2025-07-09,557.9,904.6,1.27428,0.3308,0.01667,0.02549,0.0,0.37295
nagpur,2025-07-10,533.6,904.6,1.46643,0.30878,0.03487,0.02933,0.0,0.37298
nagpur,2025-07-11,635.2,904.6,1.65654,0.1907,0.083,0.03313,0.0,0.30683
nagpur,2025-07-12,798.7,904.6,1.70594,0.01792,0.05075,0.03412,0.0,0.10279
nagpur,2025-07-13,840.9,904.6,1.56714,0.028,0.0,0.03134,0.0,0.05934
nagpur,2025-07-14,864.9,904.6,1.40254,0.02848,0.0,0.02805,0.0,0.05653
nagpur,2025-07-15,857.0,904.6,1.23601,0.03928,0.00088,0.02472,0.0,0.06488
nagpur,2025-07-16,707.6,875.4,1.10323,0.14414,0.06922,0.02206,0.0,0.23543
nagpur,2025-07-17,719.7,875.4,1.12943,0.09522,0.05896,0.02259,0.0,0.17677
nagpur,2025-07-18,703.6,875.4,1.13797,0.08014,0.06457,0.02276,0.0,0.16747
nagpur,2025-07-19,806.5,875.4,1.16354,0.04856,0.03098,0.02327,0.0,0.10281
nagpur,2025-07-20,890.6,875.4,1.0678,0.00814,0.0,0.02136,0.0,0.0295
nagpur,2025-07-21,845.9,875.4,0.89026,0.0156,0.00626,0.01781,0.0,0.03966
nagpur,2025-07-22,764.8,875.4,0.79049,0.0078,0.05369,0.01581,0.0,0.0773
nagpur,2025-07-23,696.6,926.0,0.79832,0.07568,0.133,0.01597,0.0,0.22465
nagpur,2025-07-24,601.9,926.0,0.92629,0.13684,0.20165,0.01853,0.0,0.35701
nagpur,2025-07-25,707.3,926.0,1.13736,0.20802,0.05001,0.02275,0.0,0.28078
nagpur,2025-07-26,672.7,926.0,1.20289,0.19778,0.07037,0.02406,0.0,0.29221
nagpur,2025-07-27,676.0,926.0,1.29594,0.2649,0.0,0.02592,0.0,0.29082
nagpur,2025-07-28,834.8,926.0,1.3715,0.07282,0.00637,0.02743,0.0,0.10662
nagpur,2025-07-29,802.6,926.0,1.26424,0.04988,0.0,0.02528,0.0,0.07516
nagpur,2025-07-30,728.6,903.7,1.20789,0.13346,0.04138,0.02416,0.0,0.199
nagpur,2025-07-31,799.9,903.7,1.22053,0.05426,0.02744,0.02441,0.0,0.10611
nagpur,2025-08-01,833.9,903.7,1.15233,0.0,0.0,0.02305,0.0,0.02305
nagpur,2025-08-02,876.1,903.7,1.05672,0.0,0.02283,0.02113,0.0,0.04397
nagpur,2025-08-03,841.5,903.7,0.92881,0.02176,0.0381,0.01858,0.0,0.07844
nagpur,2025-08-04,842.1,903.7,0.85831,0.01088,0.0331,0.01717,0.0,0.06115
nagpur,2025-08-05,890.9,903.7,0.79778,0.0,0.0,0.01596,0.0,0.01596
nagpur,2025-08-06,927.2,930.7,0.69224,0.0,0.01787,0.01384,0.0,0.03171
nagpur,2025-08-07,785.5,930.7,0.59212,0.027,0.07215,0.01184,0.0,0.11099
nagpur,2025-08-08,788.4,930.7,0.65923,0.1215,0.01518,0.01318,0.0,0.14987
