site_id,date,rainfall_mm,rainfall_source,soil_moisture_m3m3,soil_moisture_source,lst_day_c,lst_source,ndvi,ndvi_age_days,ndvi_source
balaghat,2026-04-19,0.00,CHIRPS,0.0440,SMAP_L4,36.04,MODIS_MOD11A1,0.3828,0,S2_median_10d
balaghat,2026-04-20,0.00,CHIRPS,0.0449,SMAP_L4,34.08,MODIS_MOD11A1,0.3828,0,S2_median_10d
balaghat,2026-04-21,0.00,CHIRPS,0.0459,SMAP_L4,,,0.3828,0,S2_median_10d
balaghat,2026-04-22,0.00,CHIRPS,0.0422,SMAP_L4,36.80,MODIS_MOD11A1,0.3828,0,S2_median_10d
balaghat,2026-04-23,0.00,CHIRPS,0.0446,SMAP_L4,33.48,MODIS_MOD11A1,0.3828,0,S2_median_10d
balaghat,2026-04-24,0.00,CHIRPS,0.0447,SMAP_L4,36.61,MODIS_MOD11A1,0.3828,0,S2_median_10d
balaghat,2026-04-25,0.00,CHIRPS,0.0423,SMAP_L4,39.04,MODIS_MOD11A1,0.3828,0,S2_median_10d
balaghat,2026-04-26,0.00,CHIRPS,0.0393,SMAP_L4,32.88,MODIS_MOD11A1,0.3918,0,S2_median_10d
balaghat,2026-04-27,0.00,CHIRPS,0.0396,SMAP_L4,35.18,MODIS_MOD11A1,0.3918,0,S2_median_10d
balaghat,2026-04-28,0.00,CHIRPS,0.0448,SMAP_L4,35.07,MODIS_MOD11A1,0.3918,0,S2_median_10d
balaghat,2026-04-29,0.00,CHIRPS,0.0457,SMAP_L4,,,0.3918,0,S2_median_10d
balaghat,2026-04-30,0.00,CHIRPS,0.0444,SMAP_L4,32.42,MODIS_MOD11A1,0.3918,0,S2_median_10d
balaghat,2026-05-01,0.00,CHIRPS,0.0598,SMAP_L4,,,0.3918,0,S2_median_10d
balaghat,2026-05-02,0.49,CHIRPS,0.0701,SMAP_L4,35.92,MODIS_MOD11A1,0.3918,0,S2_median_10d
balaghat,2026-05-03,0.00,CHIRPS,0.0824,SMAP_L4,31.80,MODIS_MOD11A1,0.3918,0,S2_median_10d
balaghat,2026-05-04,0.01,CHIRPS,0.0623,SMAP_L4,31.82,MODIS_MOD11A1,0.3918,0,S2_median_10d
balaghat,2026-05-05,0.91,CHIRPS,0.0710,SMAP_L4,32.49,MODIS_MOD11A1,0.3918,0,S2_median_10d
balaghat,2026-05-06,0.00,CHIRPS,0.1041,SMAP_L4,,,0.4384,0,S2_median_10d
balaghat,2026-05-07,0.00,CHIRPS,0.0952,SMAP_L4,33.63,MODIS_MOD11A1,0.4384,0,S2_median_10d
balaghat,2026-05-08,0.00,CHIRPS,0.0654,SMAP_L4,33.76,MODIS_MOD11A1,0.4384,0,S2_median_10d
balaghat,2026-05-09,0.00,CHIRPS,0.0740,SMAP_L4,,,0.4384,0,S2_median_10d
balaghat,2026-05-10,0.00,CHIRPS,0.0653,SMAP_L4,32.65,MODIS_MOD11A1,0.4384,0,S2_median_10d
balaghat,2026-05-11,0.00,CHIRPS,0.0547,SMAP_L4,,,0.4384,0,S2_median_10d
balaghat,2026-05-12,0.00,CHIRPS,0.0485,SMAP_L4,35.62,MODIS_MOD11A1,0.4384,0,S2_median_10d
balaghat,2026-05-13,0.18,CHIRPS,0.0607,SMAP_L4,31.42,MODIS_MOD11A1,0.4384,0,S2_median_10d
balaghat,2026-05-14,0.00,CHIRPS,0.0917,SMAP_L4,30.49,MODIS_MOD11A1,0.4384,0,S2_median_10d
balaghat,2026-05-15,1.43,CHIRPS,0.0958,SMAP_L4,29.22,MODIS_MOD11A1,0.4384,0,S2_median_10d
balaghat,2026-05-16,4.10,CHIRPS,0.0978,SMAP_L4,,,0.4780,0,S2_median_10d
balaghat,2026-05-17,0.00,CHIRPS,0.0834,SMAP_L4,28.43,MODIS_MOD11A1,0.4780,0,S2_median_10d
balaghat,2026-05-18,0.00,CHIRPS,0.0616,SMAP_L4,31.39,MODIS_MOD11A1,0.4780,0,S2_median_10d
balaghat,2026-05-19,0.27,CHIRPS,0.0511,SMAP_L4,30.13,MODIS_MOD11A1,0.4780,0,S2_median_10d
balaghat,2026-05-20,0.00,CHIRPS,0.0430,SMAP_L4,34.28,MODIS_MOD11A1,0.4780,0,S2_median_10d
balaghat,2026-05-21,0.00,CHIRPS,0.0388,SMAP_L4,,,0.4780,0,S2_median_10d
balaghat,2026-05-22,0.00,CHIRPS,0.0366,SMAP_L4,34.21,MODIS_MOD11A1,0.4780,0,S2_median_10d
balaghat,2026-05-23,0.00,CHIRPS,0.0344,SMAP_L4,35.96,MODIS_MOD11A1,0.4780,0,S2_median_10d
balaghat,2026-05-24,0.00,CHIRPS,0.0385,SMAP_L4,,,0.4780,0,S2_median_10d
balaghat,2026-05-25,0.00,CHIRPS,0.0392,SMAP_L4,36.70,MODIS_MOD11A1,0.4780,0,S2_median_10d
balaghat,2026-05-26,0.00,CHIRPS,0.0390,SMAP_L4,,,0.4943,0,S2_median_10d
balaghat,2026-05-27,0.00,CHIRPS,0.0342,SMAP_L4,36.25,MODIS_MOD11A1,0.4943,0,S2_median_10d
balaghat,2026-05-28,0.00,CHIRPS,0.0360,SMAP_L4,34.99,MODIS_MOD11A1,0.4943,0,S2_median_10d
balaghat,2026-05-29,0.00,CHIRPS,0.0540,SMAP_L4,31.40,MODIS_MOD11A1,0.4943,0,S2_median_10d
balaghat,2026-05-30,20.04,CHIRPS,0.1005,SMAP_L4,32.96,MODIS_MOD11A1,0.4943,0,S2_median_10d
balaghat,2026-05-31,0.00,CHIRPS,0.1183,SMAP_L4,,,0.4943,0,S2_median_10d
balaghat,2026-06-01,0.72,CHIRPS,0.0864,SMAP_L4,33.18,MODIS_MOD11A1,0.4943,0,S2_median_10d
balaghat,2026-06-02,0.00,CHIRPS,0.0695,SMAP_L4,,,0.4943,0,S2_median_10d
balaghat,2026-06-03,2.18,CHIRPS,0.0505,SMAP_L4,31.52,MODIS_MOD11A1,0.4943,0,S2_median_10d
balaghat,2026-06-04,2.38,CHIRPS,0.0436,SMAP_L4,32.12,MODIS_MOD11A1,0.4943,0,S2_median_10d
balaghat,2026-06-05,9.66,CHIRPS,0.0493,SMAP_L4,,,0.5073,0,S2_median_10d
balaghat,2026-06-06,0.00,CHIRPS,0.0532,SMAP_L4,33.03,MODIS_MOD11A1,0.5073,0,S2_median_10d
balaghat,2026-06-07,0.00,CHIRPS,0.0503,SMAP_L4,31.69,MODIS_MOD11A1,0.5073,0,S2_median_10d
balaghat,2026-06-08,0.00,CHIRPS,0.0507,SMAP_L4,,,0.5073,0,S2_median_10d
balaghat,2026-06-09,0.00,CHIRPS,0.1019,SMAP_L4,28.33,MODIS_MOD11A1,0.5073,0,S2_median_10d
balaghat,2026-06-10,0.00,CHIRPS,0.1012,SMAP_L4,,,0.5073,0,S2_median_10d
balaghat,2026-06-11,0.00,CHIRPS,0.0908,SMAP_L4,32.25,MODIS_MOD11A1,0.5073,0,S2_median_10d
balaghat,2026-06-12,0.00,CHIRPS,0.0657,SMAP_L4,30.09,MODIS_MOD11A1,0.5073,0,S2_median_10d
balaghat,2026-06-13,0.00,CHIRPS,0.0539,SMAP_L4,,,0.5073,0,S2_median_10d
balaghat,2026-06-14,0.00,CHIRPS,0.0479,SMAP_L4,,,0.5073,0,S2_median_10d
balaghat,2026-06-15,0.00,CHIRPS,0.0540,SMAP_L4,,,0.5139,0,S2_median_10d
balaghat,2026-06-16,0.00,CHIRPS,0.0510,SMAP_L4,33.52,MODIS_MOD11A1,0.5139,0,S2_median_10d
balaghat,2026-06-17,2.17,CHIRPS,0.0780,SMAP_L4,32.84,MODIS_MOD11A1,0.5139,0,S2_median_10d
balaghat,2026-06-18,0.69,CHIRPS,0.0813,SMAP_L4,,,0.5139,0,S2_median_10d
balaghat,2026-06-19,13.36,CHIRPS,0.0566,SMAP_L4,,,0.5139,0,S2_median_10d
balaghat,2026-06-20,0.00,CHIRPS,0.0480,SMAP_L4,,,0.5139,0,S2_median_10d
balaghat,2026-06-21,0.00,CHIRPS,0.0494,SMAP_L4,33.53,MODIS_MOD11A1,0.5139,0,S2_median_10d
balaghat,2026-06-22,6.79,CHIRPS,0.0894,SMAP_L4,30.51,MODIS_MOD11A1,0.5139,0,S2_median_10d
balaghat,2026-06-23,7.80,CHIRPS,0.1512,SMAP_L4,,,0.5139,0,S2_median_10d
balaghat,2026-06-24,0.00,CHIRPS,0.1427,SMAP_L4,29.32,MODIS_MOD11A1,0.5139,0,S2_median_10d
balaghat,2026-06-25,26.19,CHIRPS,0.1351,SMAP_L4,,,0.4882,0,S2_median_10d
balaghat,2026-06-26,12.82,CHIRPS,0.1877,SMAP_L4,29.36,MODIS_MOD11A1,0.4882,0,S2_median_10d
balaghat,2026-06-27,16.06,CHIRPS,0.1882,SMAP_L4,27.80,MODIS_MOD11A1,0.4882,0,S2_median_10d
balaghat,2026-06-28,9.50,CHIRPS,0.1688,SMAP_L4,,,0.4882,0,S2_median_10d
balaghat,2026-06-29,26.55,CHIRPS,0.1824,SMAP_L4,,,0.4882,0,S2_median_10d
balaghat,2026-06-30,11.84,CHIRPS,0.2019,SMAP_L4,,,0.4882,0,S2_median_10d
balaghat,2026-07-01,13.25,CHIRPS,0.2394,SMAP_L4,,,0.4882,0,S2_median_10d
balaghat,2026-07-02,21.16,CHIRPS,0.2497,SMAP_L4,,,0.4882,0,S2_median_10d
balaghat,2026-07-03,17.50,CHIRPS,0.3029,SMAP_L4,,,0.4882,0,S2_median_10d
balaghat,2026-07-04,17.97,CHIRPS,0.2877,SMAP_L4,,,0.4882,0,S2_median_10d
balaghat,2026-07-05,22.10,CHIRPS,0.3126,SMAP_L4,,,,,
balaghat,2026-07-06,64.14,CHIRPS,0.3206,SMAP_L4,,,,,
balaghat,2026-07-07,0.00,CHIRPS,0.3147,SMAP_L4,,,,,
balaghat,2026-07-08,0.00,CHIRPS,0.2888,SMAP_L4,,,,,
balaghat,2026-07-09,7.95,CHIRPS,0.3016,SMAP_L4,,,,,
balaghat,2026-07-10,0.00,CHIRPS,0.2948,SMAP_L4,,,,,
balaghat,2026-07-11,0.00,CHIRPS,0.2683,SMAP_L4,,,,,
balaghat,2026-07-12,0.00,CHIRPS,0.2538,SMAP_L4,,,,,
balaghat,2026-07-13,0.00,CHIRPS,0.2430,SMAP_L4,,,,,
balaghat,2026-07-14,0.00,CHIRPS,0.2216,SMAP_L4,,,,,
balaghat,2026-07-15,0.00,CHIRPS,0.2397,SMAP_L4,,,,,
balaghat,2026-07-16,20.79,CHIRPS,0.2837,SMAP_L4,,,,,
balaghat,2026-07-17,26.41,CHIRPS,0.3293,SMAP_L4,,,,,
balaghat,2026-07-18,12.41,CHIRPS,0.3331,SMAP_L4,,,,,
balaghat,2026-07-19,11.52,CHIRPS,0.3305,SMAP_L4,,,,,
balaghat,2026-07-20,30.30,CHIRPS,0.3440,SMAP_L4,,,,,
balaghat,2026-07-21,65.11,CHIRPS,0.3592,SMAP_L4,,,,,
balaghat,2026-07-22,0.23,CHIRPS,0.3527,SMAP_L4,,,,,
balaghat,2026-07-23,0.00,CHIRPS,0.3453,SMAP_L4,,,,,
balaghat,2026-07-24,0.00,CHIRPS,0.3263,SMAP_L4,,,,,
balaghat,2026-07-25,1.75,CHIRPS,0.3206,SMAP_L4,,,,,
balaghat,2026-07-26,0.00,CHIRPS,0.3231,SMAP_L4,,,,,
balaghat,2026-07-27,57.78,CHIRPS,0.3457,SMAP_L4,,,,,
balaghat,2026-07-28,47.06,CHIRPS,0.3668,SMAP_L4,,,,,
balaghat,2026-07-29,17.60,CHIRPS,0.3652,SMAP_L4,,,,,
balaghat,2026-07-30,0.00,CHIRPS,0.3527,SMAP_L4,,,,,
balaghat,2026-07-31,0.00,CHIRPS,0.3447,SMAP_L4,,,,,
balaghat,2026-08-01,0.00,CHIRPS,0.3407,SMAP_L4,,,,,
balaghat,2026-08-02,0.00,CHIRPS,0.3359,SMAP_L4,,,,,
balaghat,2026-08-03,10.23,CHIRPS,0.3415,SMAP_L4,,,,,
balaghat,2026-08-04,17.65,CHIRPS,0.3532,SMAP_L4,,,,,
balaghat,2026-08-05,7.20,CHIRPS,0.3593,SMAP_L4,,,,,
balaghat,2026-08-06,6.77,CHIRPS,0.3561,SMAP_L4,,,,,
balaghat,2026-08-07,4.85,CHIRPS,0.3589,SMAP_L4,,,,,
balaghat,2026-08-08,33.75,CHIRPS,0.3785,SMAP_L4,,,,,
balaghat,2026-08-09,23.65,CHIRPS,0.3703,SMAP_L4,,,,,
balaghat,2026-08-10,0.00,CHIRPS,0.3681,SMAP_L4,,,,,
balaghat,2026-08-11,0.00,CHIRPS,0.3637,SMAP_L4,,,,,
balaghat,2026-08-12,0.00,CHIRPS,0.3628,SMAP_L4,,,,,
balaghat,2026-08-13,19.58,CHIRPS,0.3615,SMAP_L4,,,,,
balaghat,2026-08-14,23.56,CHIRPS,0.3731,SMAP_L4,,,,,
balaghat,2026-08-15,16.41,CHIRPS,0.3801,SMAP_L4,,,,,
balaghat,2026-08-16,20.50,CHIRPS,0.3795,SMAP_L4,,,,,
balaghat,2026-08-17,20.60,CHIRPS,0.3823,SMAP_L4,,,,,
balaghat,2026-08-18,10.23,CHIRPS,0.3849,SMAP_L4,,,,,
balaghat,2026-08-19,29.11,CHIRPS,0.3918,SMAP_L4,,,,,
balaghat,2026-08-20,16.89,CHIRPS,0.3880,SMAP_L4,,,,,
balaghat,2026-08-21,14.23,CHIRPS,0.3934,SMAP_L4,,,,,
balaghat,2026-08-22,40.37,CHIRPS,0.3952,SMAP_L4,,,,,
balaghat,2026-08-23,14.00,CHIRPS,0.3926,SMAP_L4,,,,,
balaghat,2026-08-24,35.17,CHIRPS,0.3944,SMAP_L4,,,,,
balaghat,2026-08-25,8.74,CHIRPS,0.3936,SMAP_L4,,,,,
balaghat,2026-08-26,11.13,CHIRPS,0.3897,SMAP_L4,,,,,
balaghat,2026-08-27,0.20,CHIRPS,0.3849,SMAP_L4,,,,,
balaghat,2026-08-28,2.75,CHIRPS,0.3779,SMAP_L4,,,,,
balaghat,2026-08-29,16.51,CHIRPS,0.3820,SMAP_L4,,,,,
balaghat,2026-08-30,14.48,CHIRPS,0.3853,SMAP_L4,,,,,
balaghat,2026-08-31,1.18,CHIRPS,0.3780,SMAP_L4,,,,,
balaghat,2026-09-01,6.18,IMERG,0.3827,SMAP_L4,,,,,
balaghat,2026-09-02,63.91,IMERG,0.4009,SMAP_L4,,,,,
balaghat,2026-09-03,22.34,IMERG,0.3946,SMAP_L4,,,0.6026,0,S2_median_10d
balaghat,2026-09-04,1.17,IMERG,0.3912,SMAP_L4,,,0.6026,0,S2_median_10d
balaghat,2026-09-05,1.80,IMERG,0.3861,SMAP_L4,,,0.6026,0,S2_median_10d
balaghat,2026-09-06,2.89,IMERG,0.3822,SMAP_L4,,,0.6026,0,S2_median_10d
balaghat,2026-09-07,2.19,IMERG,0.3768,SMAP_L4,,,0.6026,0,S2_median_10d
balaghat,2026-09-08,2.32,IMERG,0.3741,SMAP_L4,,,0.6026,0,S2_median_10d
balaghat,2026-09-09,3.59,IMERG,0.3702,SMAP_L4,,,0.6026,0,S2_median_10d
balaghat,2026-09-10,6.84,IMERG,0.3693,SMAP_L4,,,0.6026,0,S2_median_10d
balaghat,2026-09-11,14.04,IMERG,0.3813,SMAP_L4,,,0.6026,0,S2_median_10d
balaghat,2026-09-12,11.98,IMERG,0.3818,SMAP_L4,,,0.6026,0,S2_median_10d
balaghat,2026-09-13,4.82,IMERG,0.3773,SMAP_L4,,,0.6711,0,S2_median_10d
balaghat,2026-09-14,0.12,IMERG,0.3648,SMAP_L4,,,0.6711,0,S2_median_10d
balaghat,2026-09-15,0.41,IMERG,0.3579,SMAP_L4,,,0.6711,0,S2_median_10d
balaghat,2026-09-16,5.95,IMERG,0.3568,SMAP_L4,,,0.6711,0,S2_median_10d
balaghat,2026-09-17,3.39,IMERG,0.3575,SMAP_L4,,,0.6711,0,S2_median_10d
balaghat,2026-09-18,3.04,IMERG,0.3601,SMAP_L4,24.14,MODIS_MOD11A1,0.6711,0,S2_median_10d
balaghat,2026-09-19,10.18,IMERG,0.3647,SMAP_L4,27.40,MODIS_MOD11A1,0.6711,0,S2_median_10d
balaghat,2026-09-20,6.53,IMERG,,,25.05,MODIS_MOD11A1,0.6711,0,S2_median_10d
balaghat,2026-09-21,10.34,IMERG,,,,,0.6711,0,S2_median_10d
balaghat,2026-09-22,0.00,IMERG,,,,,0.6711,0,S2_median_10d
balaghat,2026-09-23,,,,,,,,,
bhandara,2025-01-01,0.00,CHIRPS,0.2125,SMAP_L4,20.91,MODIS_MOD11A1,0.4674,0,S2_median_10d
bhandara,2025-01-02,1.18,CHIRPS,0.2048,SMAP_L4,22.51,MODIS_MOD11A1,0.4674,0,S2_median_10d
bhandara,2025-01-03,0.00,CHIRPS,0.2041,SMAP_L4,25.19,MODIS_MOD11A1,0.4674,0,S2_median_10d
bhandara,2025-01-04,0.00,CHIRPS,0.2025,SMAP_L4,23.98,MODIS_MOD11A1,0.4674,0,S2_median_10d
bhandara,2025-01-05,0.00,CHIRPS,0.2080,SMAP_L4,24.81,MODIS_MOD11A1,0.4674,0,S2_median_10d
bhandara,2025-01-06,0.06,CHIRPS,0.2031,SMAP_L4,,,0.4674,0,S2_median_10d
bhandara,2025-01-07,0.00,CHIRPS,0.2020,SMAP_L4,22.14,MODIS_MOD11A1,0.4674,0,S2_median_10d
bhandara,2025-01-08,3.01,CHIRPS,0.2027,SMAP_L4,,,0.4674,0,S2_median_10d
bhandara,2025-01-09,0.00,CHIRPS,0.1989,SMAP_L4,21.21,MODIS_MOD11A1,0.4674,0,S2_median_10d
bhandara,2025-01-10,0.00,CHIRPS,0.1979,SMAP_L4,19.47,MODIS_MOD11A1,0.4674,0,S2_median_10d
bhandara,2025-01-11,0.00,CHIRPS,0.1994,SMAP_L4,,,0.3664,0,S2_median_10d
bhandara,2025-01-12,0.00,CHIRPS,0.2031,SMAP_L4,,,0.3664,0,S2_median_10d
bhandara,2025-01-13,1.79,CHIRPS,0.1960,SMAP_L4,,,0.3664,0,S2_median_10d
bhandara,2025-01-14,0.00,CHIRPS,0.1933,SMAP_L4,,,0.3664,0,S2_median_10d
bhandara,2025-01-15,0.00,CHIRPS,0.1991,SMAP_L4,,,0.3664,0,S2_median_10d
bhandara,2025-01-16,0.00,CHIRPS,0.2007,SMAP_L4,,,0.3664,0,S2_median_10d
bhandara,2025-01-17,0.00,CHIRPS,0.2040,SMAP_L4,,,0.3664,0,S2_median_10d
bhandara,2025-01-18,4.95,CHIRPS,0.1922,SMAP_L4,,,0.3664,0,S2_median_10d
bhandara,2025-01-19,0.00,CHIRPS,0.1931,SMAP_L4,24.18,MODIS_MOD11A1,0.3664,0,S2_median_10d
bhandara,2025-01-20,0.00,CHIRPS,0.1911,SMAP_L4,26.20,MODIS_MOD11A1,0.3664,0,S2_median_10d
bhandara,2025-01-21,0.00,CHIRPS,0.1889,SMAP_L4,24.46,MODIS_MOD11A1,0.4283,0,S2_median_10d
bhandara,2025-01-22,0.00,CHIRPS,0.1881,SMAP_L4,25.90,MODIS_MOD11A1,0.4283,0,S2_median_10d
bhandara,2025-01-23,0.00,CHIRPS,0.1897,SMAP_L4,,,0.4283,0,S2_median_10d
bhandara,2025-01-24,0.00,CHIRPS,0.1969,SMAP_L4,25.37,MODIS_MOD11A1,0.4283,0,S2_median_10d
bhandara,2025-01-25,0.00,CHIRPS,0.1997,SMAP_L4,25.35,MODIS_MOD11A1,0.4283,0,S2_median_10d
bhandara,2025-01-26,0.00,CHIRPS,0.1950,SMAP_L4,24.55,MODIS_MOD11A1,0.4283,0,S2_median_10d
bhandara,2025-01-27,0.00,CHIRPS,0.1912,SMAP_L4,25.64,MODIS_MOD11A1,0.4283,0,S2_median_10d
bhandara,2025-01-28,0.00,CHIRPS,0.1883,SMAP_L4,,,0.4283,0,S2_median_10d
bhandara,2025-01-29,0.00,CHIRPS,0.2003,SMAP_L4,24.32,MODIS_MOD11A1,0.4283,0,S2_median_10d
bhandara,2025-01-30,0.00,CHIRPS,0.1963,SMAP_L4,27.14,MODIS_MOD11A1,0.4283,0,S2_median_10d
bhandara,2025-01-31,0.00,CHIRPS,0.2009,SMAP_L4,,,0.3989,0,S2_median_10d
bhandara,2025-02-01,0.00,CHIRPS,0.1976,SMAP_L4,27.33,MODIS_MOD11A1,0.3989,0,S2_median_10d
bhandara,2025-02-02,0.00,CHIRPS,0.1940,SMAP_L4,,,0.3989,0,S2_median_10d
bhandara,2025-02-03,0.00,CHIRPS,0.1981,SMAP_L4,28.53,MODIS_MOD11A1,0.3989,0,S2_median_10d
bhandara,2025-02-04,0.00,CHIRPS,0.1948,SMAP_L4,23.44,MODIS_MOD11A1,0.3989,0,S2_median_10d
bhandara,2025-02-05,0.00,CHIRPS,0.1928,SMAP_L4,28.34,MODIS_MOD11A1,0.3989,0,S2_median_10d
bhandara,2025-02-06,0.00,CHIRPS,0.1994,SMAP_L4,25.30,MODIS_MOD11A1,0.3989,0,S2_median_10d
bhandara,2025-02-07,2.07,CHIRPS,0.1893,SMAP_L4,21.55,MODIS_MOD11A1,0.3989,0,S2_median_10d
bhandara,2025-02-08,3.16,CHIRPS,0.1917,SMAP_L4,26.43,MODIS_MOD11A1,0.3989,0,S2_median_10d
bhandara,2025-02-09,0.00,CHIRPS,0.1951,SMAP_L4,27.73,MODIS_MOD11A1,0.3989,0,S2_median_10d
bhandara,2025-02-10,0.00,CHIRPS,0.1983,SMAP_L4,26.71,MODIS_MOD11A1,0.3758,0,S2_median_10d
bhandara,2025-02-11,0.00,CHIRPS,0.2026,SMAP_L4,28.49,MODIS_MOD11A1,0.3758,0,S2_median_10d
bhandara,2025-02-12,0.00,CHIRPS,0.1969,SMAP_L4,26.28,MODIS_MOD11A1,0.3758,0,S2_median_10d
bhandara,2025-02-13,0.00,CHIRPS,0.1920,SMAP_L4,27.47,MODIS_MOD11A1,0.3758,0,S2_median_10d
bhandara,2025-02-14,0.00,CHIRPS,0.2005,SMAP_L4,,,0.3758,0,S2_median_10d
bhandara,2025-02-15,0.00,CHIRPS,0.1950,SMAP_L4,27.53,MODIS_MOD11A1,0.3758,0,S2_median_10d
bhandara,2025-02-16,0.00,CHIRPS,0.2000,SMAP_L4,30.10,MODIS_MOD11A1,0.3758,0,S2_median_10d
bhandara,2025-02-17,0.00,CHIRPS,0.1947,SMAP_L4,27.15,MODIS_MOD11A1,0.3758,0,S2_median_10d
bhandara,2025-02-18,0.00,CHIRPS,0.1893,SMAP_L4,29.73,MODIS_MOD11A1,0.3758,0,S2_median_10d
bhandara,2025-02-19,0.00,CHIRPS,0.2027,SMAP_L4,,,0.3758,0,S2_median_10d
bhandara,2025-02-20,0.00,CHIRPS,0.1977,SMAP_L4,30.11,MODIS_MOD11A1,0.3648,0,S2_median_10d
bhandara,2025-02-21,0.00,CHIRPS,0.1916,SMAP_L4,32.25,MODIS_MOD11A1,0.3648,0,S2_median_10d
bhandara,2025-02-22,0.00,CHIRPS,0.1905,SMAP_L4,27.41,MODIS_MOD11A1,0.3648,0,S2_median_10d
bhandara,2025-02-23,0.00,CHIRPS,0.1927,SMAP_L4,30.61,MODIS_MOD11A1,0.3648,0,S2_median_10d
bhandara,2025-02-24,0.00,CHIRPS,0.2045,SMAP_L4,,,0.3648,0,S2_median_10d
bhandara,2025-02-25,0.00,CHIRPS,0.1988,SMAP_L4,29.05,MODIS_MOD11A1,0.3648,0,S2_median_10d
bhandara,2025-02-26,0.00,CHIRPS,0.1923,SMAP_L4,31.73,MODIS_MOD11A1,0.3648,0,S2_median_10d
bhandara,2025-02-27,0.00,CHIRPS,0.1955,SMAP_L4,29.78,MODIS_MOD11A1,0.3648,0,S2_median_10d
bhandara,2025-02-28,2.14,CHIRPS,0.1894,SMAP_L4,24.18,MODIS_MOD11A1,0.3648,0,S2_median_10d
bhandara,2025-03-01,0.00,CHIRPS,0.1849,SMAP_L4,,,0.3648,0,S2_median_10d
bhandara,2025-03-02,0.00,CHIRPS,0.1921,SMAP_L4,30.71,MODIS_MOD11A1,0.3464,0,S2_median_10d
bhandara,2025-03-03,0.00,CHIRPS,0.1850,SMAP_L4,33.41,MODIS_MOD11A1,0.3464,0,S2_median_10d
bhandara,2025-03-04,0.00,CHIRPS,0.1997,SMAP_L4,31.07,MODIS_MOD11A1,0.3464,0,S2_median_10d
bhandara,2025-03-05,1.69,CHIRPS,0.1901,SMAP_L4,29.17,MODIS_MOD11A1,0.3464,0,S2_median_10d
bhandara,2025-03-06,0.00,CHIRPS,0.1769,SMAP_L4,,,0.3464,0,S2_median_10d
bhandara,2025-03-07,0.00,CHIRPS,0.1763,SMAP_L4,32.28,MODIS_MOD11A1,0.3464,0,S2_median_10d
bhandara,2025-03-08,0.00,CHIRPS,0.1760,SMAP_L4,32.96,MODIS_MOD11A1,0.3464,0,S2_median_10d
bhandara,2025-03-09,0.00,CHIRPS,0.1735,SMAP_L4,32.57,MODIS_MOD11A1,0.3464,0,S2_median_10d
bhandara,2025-03-10,0.00,CHIRPS,0.1861,SMAP_L4,32.69,MODIS_MOD11A1,0.3464,0,S2_median_10d
bhandara,2025-03-11,0.00,CHIRPS,0.1662,SMAP_L4,30.76,MODIS_MOD11A1,0.3464,0,S2_median_10d
bhandara,2025-03-12,0.00,CHIRPS,0.1730,SMAP_L4,34.86,MODIS_MOD11A1,0.3198,0,S2_median_10d
bhandara,2025-03-13,0.00,CHIRPS,0.1692,SMAP_L4,35.26,MODIS_MOD11A1,0.3198,0,S2_median_10d
bhandara,2025-03-14,0.38,CHIRPS,0.1653,SMAP_L4,33.69,MODIS_MOD11A1,0.3198,0,S2_median_10d
bhandara,2025-03-15,0.00,CHIRPS,0.1621,SMAP_L4,34.65,MODIS_MOD11A1,0.3198,0,S2_median_10d
bhandara,2025-03-16,2.59,CHIRPS,0.1570,SMAP_L4,,,0.3198,0,S2_median_10d
bhandara,2025-03-17,0.00,CHIRPS,0.1533,SMAP_L4,35.09,MODIS_MOD11A1,0.3198,0,S2_median_10d
bhandara,2025-03-18,0.00,CHIRPS,0.1496,SMAP_L4,34.32,MODIS_MOD11A1,0.3198,0,S2_median_10d
bhandara,2025-03-19,0.00,CHIRPS,0.1402,SMAP_L4,32.21,MODIS_MOD11A1,0.3198,0,S2_median_10d
bhandara,2025-03-20,0.00,CHIRPS,0.1617,SMAP_L4,34.43,MODIS_MOD11A1,0.3198,0,S2_median_10d
bhandara,2025-03-21,0.00,CHIRPS,0.1560,SMAP_L4,,,0.3198,0,S2_median_10d
bhandara,2025-03-22,0.00,CHIRPS,0.1562,SMAP_L4,34.86,MODIS_MOD11A1,0.3170,0,S2_median_10d
bhandara,2025-03-23,5.72,CHIRPS,0.1600,SMAP_L4,32.81,MODIS_MOD11A1,0.3170,0,S2_median_10d
bhandara,2025-03-24,0.00,CHIRPS,0.1539,SMAP_L4,36.44,MODIS_MOD11A1,0.3170,0,S2_median_10d
bhandara,2025-03-25,0.00,CHIRPS,0.1484,SMAP_L4,37.12,MODIS_MOD11A1,0.3170,0,S2_median_10d
bhandara,2025-03-26,0.00,CHIRPS,0.1656,SMAP_L4,33.80,MODIS_MOD11A1,0.3170,0,S2_median_10d
bhandara,2025-03-27,0.00,CHIRPS,0.1492,SMAP_L4,37.09,MODIS_MOD11A1,0.3170,0,S2_median_10d
bhandara,2025-03-28,0.00,CHIRPS,0.1565,SMAP_L4,35.71,MODIS_MOD11A1,0.3170,0,S2_median_10d
bhandara,2025-03-29,0.00,CHIRPS,0.1551,SMAP_L4,34.61,MODIS_MOD11A1,0.3170,0,S2_median_10d
bhandara,2025-03-30,0.00,CHIRPS,0.1519,SMAP_L4,36.69,MODIS_MOD11A1,0.3170,0,S2_median_10d
